,TCGA-GM-A2DK,TCGA-S3-A6ZG,TCGA-E2-A1LK,TCGA-AO-A12G,TCGA-D8-A1JP,TCGA-D8-A73X,TCGA-A7-A6VX,TCGA-WT-AB44,TCGA-E2-A159,TCGA-D8-A1XB,TCGA-A2-A0D0,TCGA-E9-A1NI,TCGA-A2-A0T2,TCGA-E2-A14R,TCGA-D8-A27N,TCGA-EW-A1PH,TCGA-A2-A1G6,TCGA-BH-A0GZ,TCGA-AR-A2LR,TCGA-E9-A5UP,TCGA-A2-A0SW,TCGA-E2-A14P,TCGA-B6-A0X1,TCGA-E2-A1IF,TCGA-AR-A24S,TCGA-A8-A09E,TCGA-E2-A1L7,TCGA-E2-A1IL,TCGA-C8-A275,TCGA-E2-A14O,TCGA-C8-A8HQ,TCGA-A8-A083,TCGA-B6-A0WV,TCGA-BH-A0BA,TCGA-AR-A5QN,TCGA-BH-A18K,TCGA-BH-A0B2,TCGA-A2-A1FW,TCGA-AR-A24T,TCGA-BH-A0DQ,TCGA-A8-A07B,TCGA-AO-A03T,TCGA-AR-A24X,TCGA-D8-A1J9,TCGA-BH-A42U,TCGA-A8-A085,TCGA-AR-A0TP,TCGA-A2-A0YM,TCGA-A2-A0YH,TCGA-MS-A51U,TCGA-AQ-A0Y5,TCGA-AO-A125,TCGA-B6-A0I9,TCGA-AO-A1KQ,TCGA-D8-A1JH,TCGA-BH-A0EB,TCGA-E2-A1LA,TCGA-EW-A1OZ,TCGA-A8-A09W,TCGA-A8-A084,TCGA-LL-A5YN,TCGA-A7-A4SD,TCGA-B6-A0I5,TCGA-BH-A42V,TCGA-B6-A400,TCGA-B6-A0RU,TCGA-E9-A245,TCGA-D8-A1JG,TCGA-OL-A5D8,TCGA-BH-A6R8,TCGA-D8-A27I,TCGA-AO-A0J7,TCGA-AR-A1AK,TCGA-BH-A0AZ,TCGA-D8-A1JA,TCGA-E2-A107
TMC4,6.821641558621367,7.106707134765976,5.0499469756515705,8.55888774888245,6.705909012225988,7.567062840508349,7.56727452676234,6.884771111614916,5.11722724277237,6.4569541185945765,5.104788149098035,7.38036630693106,7.738116050825734,6.130662823280853,5.590304366454175,3.380367753791449,6.72356028299638,7.76345546323703,1.881151901857476,8.591571933897018,4.9957936420253874,3.440994166420181,5.645307272928768,6.690634066522455,5.38885954176085,8.023912976510518,4.862737374470049,8.029256101822558,4.815060390285897,6.950336827442751,6.020847669189288,8.062623320683723,7.705223608609216,6.398602974143325,7.149601770512059,7.981964867287577,7.004488106258909,5.152765540479552,6.93587691290054,6.93793668634959,7.318227203542976,6.757123868813072,6.888552070463704,5.824993449040023,6.4521294157221005,6.751565182864904,5.426116225848011,5.475233411635168,7.740653159157507,8.144968111445674,6.5812150548531365,7.7584311967136514,6.441141865166473,7.108386848363393,7.181675165500482,7.43179280911971,7.081204353828856,6.182970029832708,5.861987893046709,7.059928056557586,7.343171292281154,7.469579512610773,6.488824140874021,7.251301763637999,4.895632029899447,4.5160739001913255,7.175485098326006,2.418489383172845,7.83194142335043,7.98968996421782,6.490221616380418,7.256837059095424,6.424889274291773,6.84010745601656,5.779737098172127,7.662013059328952
TMC5,2.865050227926194,5.93166823504822,0.0344391253851152,4.316744335991399,7.501410559075168,5.7206430527147525,7.055052452557557,4.915328999240744,5.091695359110928,6.299002141102206,0.7345260239893094,3.187873914073864,2.307107704969945,0.0533662556133288,5.082873068960063,1.1544870579482926,4.345281821926903,3.158432772884676,0.6309346561654517,6.952029392237054,4.651591629368924,1.7443691750063737,1.637677433328927,5.896979924569848,2.747398577398636,1.8952674567581784,2.007047394602393,6.4017652974185255,5.945779999857171,0.75732738506858,1.4898939449581186,3.1992537916370845,2.2136787962493507,7.263054942250402,4.735716758820187,4.064927798017646,5.504261779072638,2.8552225453716176,3.007934632670778,2.8702180874524315,4.872499609233991,1.5200492204013636,6.540880847692865,6.153522582000987,3.257615847193461,4.713192540587772,0.128770971739358,0.8039396675755158,3.815101502330182,4.306204004989936,5.949046367604208,4.304253013280957,2.316858201632726,0.7004270476410679,5.594164738940295,5.487246441369839,2.773772160811401,2.0429857793522324,4.555757570404221,5.865814477699225,3.403441633604917,1.165632717447642,6.52836911264129,4.061178483865792,0.0695619126272986,1.645282121594031,2.3639078804008524,6.761369128271516,2.445256455952272,1.7147555285785567,4.512867957050735,3.00825161250974,2.8182487519027504,2.700063124471926,8.297514621080914,5.145925637301327
ASS1,6.520972033876062,3.4801273379104902,8.03055119909658,5.708745422222237,5.8900544448859815,6.716455086601054,6.625347621555984,5.63093467777225,6.813990607979664,6.425933461769882,8.48003127417627,6.435953364106606,8.420376430658113,7.801565437407797,4.671686362120746,7.233175969077203,6.052705457832692,5.816579237525423,6.979808404919982,5.385573715263367,3.653501646365735,9.522187744727615,6.65192658726708,5.606066128375707,6.2807370387870565,4.013199800421753,7.21461979113245,5.780033399040031,8.167212179227743,3.308888436575121,4.080921707610603,6.2296909659892,3.8377296388017057,5.702017875444379,6.66860782507048,5.021961553210629,6.171578508168291,4.099004303179,4.953036836070294,5.224624212811045,2.8721549753408007,7.561077810311236,5.518386223747533,2.6883896013211284,6.498000685371733,2.0080157829081187,4.968981550522342,7.564034672659221,6.162930908616176,7.5421161017013985,6.476924622887776,7.206193318351048,2.822195097305661,5.604129046526866,5.804981158830159,4.169765798692694,3.096744309396468,3.695980352438124,6.234192029848054,7.528802950610663,6.129696599960244,7.81896886009919,7.755190495548176,6.351485165500246,6.889633345399429,7.305758011358798,3.2408747055418456,8.874884973417423,5.309099867944076,8.694510174827332,5.776012556034684,3.0938429638121363,7.030477410835972,5.936369305685076,6.436624951507988,5.932525434140337
GC,0.0,0.0,0.0,0.0,0.0764272700801327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279750999675521,0.0,0.0231789956115642,0.0,0.0,0.0,0.0,0.0,0.1330962538760592,0.0,0.0,0.0,0.0,0.0,0.0401352295132114,0.0446415350876795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060878243925188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199127780302212,0.0,0.0,0.0,0.0,0.1254371275793485,0.027242327204791,0.0,0.0,0.0,0.0,0.0,0.0600354093229388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3683737667699723,0.109361756604551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDO1,3.843759881395127,1.8280569334668024,0.2692436540880833,6.023049684854183,2.5390329060603896,2.759815821615494,1.8828534923192684,5.111606602372862,0.97930077831744,2.706846825664741,0.8566739100237397,1.939597138269254,0.2867842778260186,4.947653105483351,2.6858510945497183,0.988756476918748,4.858609799499143,2.5460495424364806,3.1262827926871117,0.2180103732987489,2.2627953219424737,2.520628005905675,1.8746388851271965,3.225718643639534,2.932169523088798,2.1408849033640016,2.017805409150395,4.081350435810113,1.344121921710913,1.1194371581702842,1.9241698042973208,5.257309671532378,1.2579809455793798,3.8728039958219513,5.27994944173637,3.8464720660747496,3.4414044667593853,3.007850820520537,3.114520500044032,3.862870829807376,2.0231763560825304,2.265299657742148,2.9335262210981865,1.4675253359335811,4.1218496918055045,1.0055558253264014,0.2302014111089224,1.1147338742908277,3.119278271002674,2.638972989450256,4.48609039476833,1.5284070647272228,1.140654406542703,3.1545712333711555,3.8619429586208978,1.7205263901605383,1.8339928136779908,1.7674160905164034,1.9320505771731329,1.5037128380444962,2.194547556450701,2.141260893381121,2.2774327339401346,3.680048570464877,1.684873829798314,3.606211495799784,1.5254084397993832,1.8605305729111332,1.220820379607363,3.8841857769355648,4.364789708035099,0.5805373298461508,2.740262951143169,3.638229589538014,1.2317732884160493,1.753567710090853
RBP1,8.324749659673362,2.5795550882304297,5.805904729945023,5.944375420209791,5.7839812306927465,7.289739129418644,6.46326699708926,4.570919983607188,7.72809305445886,7.159058316699654,5.106286222456887,3.532486904014515,7.299976591057826,5.881322527829471,3.5258296627681744,7.507826635321921,4.597433461746894,6.274751688436271,5.069846928334933,2.08196998007446,4.136460981266406,4.728597908580914,2.8986186768745554,4.559582588789268,4.958852873589056,3.5795052873334643,6.422292037811014,3.398973813777421,2.5320522812348667,2.9489686338458125,8.359011101338945,4.58410622943308,3.2712460806582486,3.696370933861227,3.6775339704767416,3.719925318826788,3.845020957872775,3.2653136894029045,8.194096923051413,6.594217967560852,6.380256313290764,7.613030416377099,2.568591609815361,4.494949923681327,6.879632099862293,9.011673921037811,4.918680307158947,6.958582078072637,3.4660767268237533,4.809307602819186,4.332268968477584,1.7177875907330646,3.052749458739568,2.2884164179481448,4.442147448224398,3.991057623937536,7.330469159408649,7.378929763298925,2.960535620858196,3.185150670366423,5.321783325929159,7.003837467900566,4.132820105596827,7.378135940304394,5.777810853605329,3.829245859367123,2.8013673765505303,3.870436387517707,8.054074714094996,5.5207537142994125,6.6930790028393865,2.2666553276920767,5.992327586555085,4.2575439756514895,1.993854008218804,3.9661225355088097
EYA2,5.087054507813039,7.492061907304887,3.7205347935771194,3.43202364199186,4.7613010145610986,3.2855731840122115,6.153104197607127,2.7824646247589992,5.803440135050683,4.136535001364528,4.655499977654099,3.119075322304847,5.900144247482029,5.339024627778407,3.4942322999094326,3.1392493420622536,5.130905708425138,2.886028789715565,5.102148734548454,1.0644375500694876,3.330175980028488,2.0694492048197053,2.838520710822127,4.235004341268516,6.017916813102349,3.5429561614390144,6.351809966705188,2.84141965638404,2.165147740306281,1.5176249168839877,4.692058036174049,0.8924087777322592,2.3934375833733297,3.2316297630932467,2.6395341093015587,5.259485878204904,5.943973659586663,5.685287193705944,4.604663676132497,3.658714076702776,4.7307429008705,3.5045325569355734,4.665765968377203,2.633565592949532,5.462397266121862,1.7445883225253411,5.576706634675376,3.199783162583273,2.356743272801514,3.856380761030405,2.870785591965662,0.4996699068024608,5.663561062644399,2.409263685132169,4.976447468527678,3.006292479364709,2.534282954688621,2.995682642384513,2.576797695691609,4.107991330502375,4.494709768285492,5.244073730940568,2.5419226073287886,5.100098921176264,2.247619083989681,6.218151451813106,2.573454777033288,4.758834684231106,1.6167415247278747,1.4459187515135004,3.8963522735008738,2.186209805272281,4.019029959511522,5.926661667542928,2.7486104855485043,2.44761535666903
SLC38A5,2.6288118148974378,2.942372242923448,1.3589760018012738,2.4401976864049475,4.041248823417513,4.428124745448684,4.069900184607102,5.187541172253917,3.9357252521382353,5.667540199074327,1.5921911467828271,4.368037547277667,2.300422132825701,3.438645540223584,5.268636713827325,2.7517709783393496,2.350978846456893,3.2514888337032617,2.597279765267202,1.3118366808815127,5.136983560060823,2.372186435441781,2.423798090347081,3.73961983342579,4.868368970136079,2.5655332896364027,2.977779807578547,3.4004766380144407,3.210221059643688,3.5548828853649344,5.41014273341432,1.1376019013740604,2.238739292711205,2.3461588342413493,2.1680217873564347,4.787856849415616,4.141262446430228,2.5009204461258023,4.828867998355976,4.312310613480458,3.997711122157543,1.7325939047890095,3.688941906918068,3.947930805223285,2.667165151716273,3.087188515087244,2.187877074197233,3.3433508046829745,3.8678469399098696,4.219370215416492,4.619692313629955,0.6227125488120128,3.183653824748357,3.961453506270358,3.563337955831462,3.7300928405398697,4.037228385219776,3.796589228517529,3.14314551892186,3.990605809844787,3.632007012573117,4.9674619176349495,3.05891259871829,2.957936607386369,3.312226893020546,1.7365762602967867,1.5793991094719138,4.069565188193696,1.7667021433750485,2.858600442142258,3.5606827639474683,2.213873503404081,2.984772256028297,5.83073018393495,5.222439441299802,1.2310049138980104
ALDH3A1,0.8512246435400669,0.3342011339673102,0.955642680954744,0.3247482662165521,0.4955273598590766,0.3910233435840313,0.7415087069992456,0.1521205614054122,2.0694261605226814,0.4746287635846661,0.9170817524539232,0.108405366119945,0.3056816848148044,1.4176188685314417,0.2174541668341243,0.6245995489043944,1.565426718599708,5.912796496642537,2.175522724262548,0.5526966644364736,0.0,0.5255009251784921,1.588231534677367,0.7813918568440521,0.2630170602593061,0.029775528744314,0.8875700067667822,0.0448363709079967,0.1062799647774212,0.6041972530806126,0.1942457322424855,0.1972460136327777,1.1185488294757668,0.5714919474512522,0.3739222850215322,0.1560399220213151,0.3818827470535447,0.0548667362603134,0.3993176774796722,0.1297595146432442,0.4076903955043912,1.069050328228926,0.0452764225759749,0.0192561827216113,2.347727198059792,0.4797273351025415,0.6387268606171828,3.0060227525212837,1.2077867685740822,0.8405672008660797,0.1568898481087235,0.4190917619406742,0.461637476564343,0.0658997507871799,0.1340296566392327,0.0255266122821791,0.8396164965759407,0.1135859129380924,0.1002384915684085,0.0932611556211132,1.1484572645418831,2.048928794036625,0.2481810390157831,1.9026638624993104,0.9354106543852128,1.1675478409996058,0.5818012203169659,0.1098285229299339,0.0995055539438569,0.3675506373888934,0.5668004542310998,0.2006701637867649,1.4805401607441095,0.2206621265177942,0.1563534813546587,0.8108051211112215
CCL19,6.802475746325628,4.216648846788532,0.5696300909653995,7.176526679040934,4.179673283379539,3.5116089926459413,2.767207551967929,3.50992642305524,5.360527030738063,3.07256748681986,3.1132616359085667,2.001005587731339,2.346693126132976,5.865876768524435,2.0017047534480428,4.201070189874623,4.810084555331022,3.4419527919965063,5.169596375003352,0.0,5.904760470832369,7.361956825705576,3.0095202469760163,6.8208002722886,6.041786294789436,4.054230744282255,6.516636809871603,3.871725595578898,6.191084390693214,4.288265646453817,5.552496713093819,1.2279092691183078,2.4184820416448893,6.361948064924409,6.1185697064805415,3.839102394130456,6.127105248971581,4.685886809706522,3.8423932290482536,5.538349526486785,2.027635847036875,7.61940170959753,5.941617900171878,0.6152430910337499,8.039333765894854,0.6214147149790721,0.6269421105818075,4.7931492858116265,1.9478306281847415,5.7805103625594665,0.1715937406853533,0.0,5.046236977150791,5.80619908058839,5.257293100758743,3.856283580803648,6.7659110006199175,3.906404443277207,2.440900087852099,0.2871804381898378,9.355226734919794,4.14361843210542,6.27985707503584,7.279966900970483,4.839923307410991,4.892663749967223,4.4788307588555805,4.391235687316474,4.377351207761231,3.705668722620533,7.760642816555625,1.5994804561568052,7.221865463898546,3.80781003690988,0.4620933929789194,6.246713359785837
EFHD1,7.683500515159049,7.551831646725774,7.362377208058605,9.46122733992132,8.23966225453885,9.214019604972984,8.171697569334636,7.260069255309602,6.9648481795337736,9.368565214809273,7.816241621875531,9.143509715274485,7.281551997274444,9.507087651755084,8.818336344326848,6.772201080840144,9.344828533028,9.24256992970524,5.827692443624825,8.902885832336619,8.70169305047987,10.141015107502565,6.98266463654442,8.404642684774542,8.877348530157255,7.860509007611238,7.369348421277213,8.8505149567672,9.498561827013582,8.744162227321715,9.03523517210292,9.356466182654511,8.873263397493114,7.962385292927568,9.207608503415493,7.580476557538035,9.105974534259133,6.098612682240819,7.622711122640664,8.852635765021322,8.101077678752475,9.479999936930293,9.736780518307512,7.663760118132876,7.85326713193214,10.4740214038916,7.598056354887023,9.120935051498956,8.806019324447092,8.62498141019538,8.3242986910775,8.609334559620143,8.60528469085733,9.1100794818531,9.319896806992254,6.753833312051766,9.78064511623079,9.977751607888278,7.280186496610273,9.227819584355654,7.378423634968993,7.546471954691768,8.550686707864303,9.91225739168319,7.544573400515746,7.153856505288094,8.265753321966207,7.377541420177804,9.8797671208002,9.801509178069669,8.318295601841813,9.08351197005327,8.028805379332315,8.164197697638734,6.274089359750659,8.613234470691326
IL8,1.3846027394490952,2.937278330250674,3.920253998229432,0.5982597952863264,3.6805198979604423,2.821535002730126,1.3922330101120075,1.46762349912486,4.431225749838277,2.204196015851632,5.348597498162404,2.406612424323259,2.7383180411209533,2.268218188104695,4.009952205860894,4.587088765800202,2.340041321112561,3.879195582045128,1.8589316361897807,4.30580248683183,2.8855916735450067,4.759257197484872,0.9035033908473998,3.1833523276931603,2.8052731466056544,0.6594129493925405,2.247692601392784,1.089306781041047,1.9683703350902664,1.9747112833008087,2.3301544422726006,1.676724898604674,1.476265586913146,0.7668963073040175,1.0740772591538623,3.398745605759532,0.4566308108242582,0.9626358385611584,2.2780363819750926,1.3186349253964282,2.554954648099043,0.6143513510971331,2.938291031288788,2.726444041118636,1.3823840934331306,0.4435796535586819,4.630712285365579,6.1190067995785045,1.1020052194019712,1.6474719470112331,4.720268390064017,3.366526134779512,1.8150090723244865,2.065173000475315,2.392574864031748,0.4624932821749541,2.124363238895234,2.1171261061665554,0.3976304459726654,1.8798004253143068,0.4736491576191484,3.175531617559113,5.117824869166416,1.3387291141035542,5.509162502351459,1.0509455854366936,0.5498501336982452,3.4980961253701106,0.3949982247284612,0.7656275578953808,1.8358263219413693,1.7096339600294217,1.7929472046438666,0.5544363266627766,6.347390861882469,0.4052559848025256
NDUFA4L2,5.957941687456181,4.067355412036097,4.639038989163579,5.647293217255041,5.418439431613399,4.355451593757729,4.738525189055557,4.790662402897251,5.317588896196418,4.782302081601189,3.397242636596216,4.290800012618631,7.259176812432178,4.482122964840312,4.7913641212988605,2.929577269250456,4.013817387348997,5.813713571465587,7.168512541267636,2.441610659116575,4.964948907718652,3.1868762424509627,2.5994082140856083,6.398675898709183,4.267798885027827,3.814350839128757,4.113027709769836,4.986012585752571,3.787067979840592,3.896455759794836,4.996721622910254,4.828824050981756,3.4459843831496837,4.9384070665589705,5.233420780383455,5.01863254388693,5.437571194774476,2.8223004382393184,4.673843483046754,5.52050084791044,4.826524524859736,5.510676277888564,3.783901453145421,4.1300354181773935,6.263854240808493,5.259298710627518,5.752794841121914,3.532085628966602,3.7806153026154874,4.7419413882022186,4.563894908045657,5.257012145672172,4.012635823898211,4.905842898897479,4.921375374087231,4.657520455267992,4.5664210658617375,4.353623081919504,4.88762073721793,4.06755341246024,4.507907492714751,7.373392411718949,4.818111494149772,5.648397554041362,8.379950704934956,7.470206301783684,4.246212542481175,6.53571604976335,5.754199828816825,3.8914313395000018,5.331395377497179,3.1765137891649924,5.07337078206753,5.5546005934657,7.558405944058845,4.9742648817376365
GCNT3,0.0657758998491408,0.4928083456887808,0.1235608786630328,0.1613025144483725,0.4442707507280254,0.2758707794338315,0.1904831585018039,0.3373579034509164,0.4887664973965865,0.0,0.0775402476961408,0.1448818508614708,0.110859300743049,1.9741986915789416,0.1578437951968616,0.3505385002093422,0.0,0.3369611290163519,0.1940930100501125,1.5574193818210136,0.3737044749508094,0.0303298415676439,1.4700411180108648,0.3865667167553852,0.2666913963813098,0.145171129951944,0.1938904221927637,0.0455117266424564,0.7510740027508593,0.048334436158695,0.5612785559331697,0.0,0.0833295984711481,0.3940131018750318,0.31890907065586,0.7945125087797859,1.1716487707593386,0.1610090273379197,0.1653154852149285,0.2809450879538507,1.0300091738080035,0.0605717638965025,1.5247579646693057,0.2017178041779116,0.36004713554759,0.1148539653615368,0.4169449808994767,0.2437284293554339,0.316742318970073,0.0438749943027343,0.2795759782850891,0.7694492267396943,0.0768276596219428,0.1617351847032805,0.1359868054547534,0.1251505690130783,0.0309241684773774,0.0702525890754566,0.3423907738964984,1.2772792819619114,0.2005021702979762,2.508556195844707,1.1695170558156065,0.1328384664424269,0.2570478707510851,0.1168407771813918,0.2722144064108313,0.5197187426961983,0.3673658194812259,0.3530646973241595,0.2104506234896599,0.0797273984401553,0.1352281437296394,0.4431454054795524,1.6965951984830705,0.2055752817010379
HSD11B2,3.921653121832602,3.9197048110212025,4.564588417432839,4.167487449112981,4.375003208397394,3.705051770347005,4.726227481181455,2.4908447494188706,3.1848520471983943,3.659750774118714,2.7380722773481025,4.932090761026657,4.2235290515353485,3.966155369650449,3.5200403857321274,4.544796159467841,3.759643606996904,5.300282712129982,4.290294178229629,4.869454229940568,4.986001254720411,6.3592380667995325,2.7051078627855314,3.6355136279586646,4.4194474940024335,6.155172852079569,4.245503183906158,4.891520215260955,3.42634995715033,5.281418662265916,4.162660427403632,4.482065802117049,5.757772926718693,3.481546888472379,3.664845050366513,5.447212755345611,3.1476404820182418,1.430832031008294,3.27387254705898,4.693508623272197,1.9456215946216189,4.850199464864261,3.430739622669419,4.2631092213321065,4.049854178342043,6.160999230826748,3.8332742817888814,3.5580248149620792,2.5965913455505016,4.935626421091636,2.645231886535721,2.8150266733665137,3.4465094117064505,3.8441918157145945,6.5138872632348095,2.932358787375354,5.3694878520928855,5.068696860385043,4.4773379957834845,3.2857095381425405,4.089083760427157,6.789770173306063,4.563836222652469,5.380995830492439,4.943065199153229,3.4176333100422283,2.861854660000687,4.614484333158531,5.975979760451171,7.385059391716101,4.041981421235865,4.875474245552588,4.604062826106701,4.007621595131461,3.252002690236455,4.097187970562232
TMEM59L,2.2849032021026803,1.063318059683117,0.7616626556474733,1.2993644247732596,1.149466958574387,2.160440620870133,3.1343723201111646,1.755299384965978,0.8719625639510037,2.703068796437053,0.3249381721027605,0.9578469397090312,0.5784919909070763,0.6251652998614803,1.8597982587389736,0.4881440886858852,3.864824642676999,1.9470441370279843,3.99113860204914,0.4753952534886825,0.525685263322192,3.914906880096877,0.9387364836295649,1.4677878990403337,0.4909180090103573,0.4623190827096645,1.785758603018113,1.417632143198994,0.3284543236449412,0.330191355113472,0.5127519232864258,0.9986100980796464,1.4618111276985026,1.5706233691792542,1.4446064548657342,1.6668812737194176,2.5573633765258834,1.0753954251533178,3.4445057558933283,2.730967112033943,1.201717241659945,1.1608147309769543,1.7460967878397848,1.0607177860584214,1.65956176312585,0.9476926936475576,2.3855354904175408,0.7501903225485522,0.6939934966726703,2.018404706970039,1.6358649257722526,1.8357644984661845,1.2179768309709165,0.406681202336683,2.3986937613304646,1.2285025102867702,0.7518318233297815,2.10007924272652,0.5862114949493633,1.922805264955477,1.3501255730348702,0.7555586303865046,2.028793058024058,3.199274045423921,0.9784194265804442,2.034579588234525,2.0620364174108308,0.3386046456050099,1.0435865529479151,1.264984193555908,1.9448423115975757,0.6524695822833494,1.03225023743222,2.75645500969342,0.1848739272974301,0.6338843937735045
ACPP,1.7434306424491504,1.574688592933387,2.231096342219156,1.087114069874145,1.6241608768929767,1.08967806951224,0.7405763025815796,1.6129805035898113,2.680185140707544,1.0066753596446267,2.3692970497860584,0.7844161533445634,1.5618421701712482,0.2337401437206247,0.5662075448288693,1.3610071182688512,1.8584702795822252,1.3157931847684852,0.9674710379643392,0.2209539286661387,1.5396252468286198,2.088095963100926,0.1840574075877601,0.4878646353163953,1.4712020123023808,1.472151263881427,1.9308522788293216,1.582923317558866,2.656098561873099,0.8662154032855867,1.3347214489943175,0.1324952891282179,1.1105361858830047,2.581816618849864,1.2497727037900412,0.9680235269372606,0.8628059887006645,0.9295869837405172,1.0589656108938934,1.15276601959412,0.6838715242344843,0.4717577975079298,0.4612757668971267,2.967195225932638,1.0045611271319002,1.0821823350798,1.3493490379429431,0.4019996141613373,0.8745960876881802,1.128348357291097,0.3845659448547195,0.6863912045555294,0.7567645500805399,0.4278277485060945,1.4618024104819596,0.8991253455904105,1.1026282854535994,0.6782364642414546,1.906612125200088,1.7000593093348135,0.6509643596411385,0.6633231344509719,0.4667974594128773,0.9245565016878216,0.6353665626064199,0.6903558335206436,0.7721890827393963,3.278401594997498,0.8936897629048289,0.2282973648879547,1.0820944913310813,0.4934711289454206,0.8137348339576316,0.6525799765086544,2.6761792105907425,0.7385168970052751
FERMT1,0.4352491432925643,0.3866808025329085,5.22796077122212,0.7705432427548615,0.9057767919501124,0.862437433302011,0.405695778346537,0.5080182444981914,3.476706830598156,1.5375629605753485,3.63520975331148,0.3094599988197962,2.4448259525423057,0.0143953457933565,0.2879137050343338,3.701181919322609,3.0484474300409934,1.5807507290521368,3.63719821887125,0.0858828740065772,0.0747031178447801,0.959006331674678,3.8465561422769454,0.7407483419011588,0.3365861435611904,0.1139652672319738,0.2613036426885718,0.7580958316482791,0.4453158839282158,0.0520577632336124,1.6644199688180854,0.1184331536066384,0.8337496528231035,1.0988349791423824,1.042319921781649,0.6708306243331918,1.6863373422248795,0.8666272526544819,1.1405105939638502,0.6093128639553311,0.2924909778868104,1.077112487645917,0.5740567829319156,0.5215415728631155,1.8884581643851732,0.1391812785584165,3.657451600774076,4.535462022775537,0.5622671549218283,1.6467414250271308,1.721464999504713,0.0,0.6180586099392003,0.1405809980503406,1.5970955605324604,0.7418995648427448,4.498799947637269,0.3396888442819804,0.0738486936528901,0.5247761648890253,0.5085847232119921,4.98149185909118,0.6970199490924327,1.5081775209737558,3.828688484118267,2.789376884871467,0.5840794439716706,0.2133296961441011,0.129377999892104,0.0632995255306399,1.8007659040209234,0.3162600989405327,2.0705281890362643,1.5218645705839222,0.0997921394054009,0.5726129623695712
C9orf152,2.648100438271109,6.116901573335653,0.1371692009123407,4.804018468328847,4.814020338194912,5.995770548866393,4.79520964533703,3.042907073586857,4.962374244737839,6.505008166171912,1.961573694326593,4.037556483079767,1.657614716973523,0.7322596671807422,6.1855601277273005,0.8461209515668726,5.610054632942278,3.9342027888587903,1.438680577610617,3.1746507254396046,5.024077505464466,6.216668038705135,3.485363776306375,4.47405930336585,4.762567599436228,5.325879024398563,2.557233992596974,5.95726199206598,6.965496125048277,2.642606156900472,6.109575634203163,6.682455736764575,4.168937511976773,6.857743486277216,4.710963827321588,5.2155569009334295,4.931179923820111,6.4028220809075,6.0680187186924455,5.427852336063906,5.024232244582213,3.375822725977017,6.235216244521138,7.082686307208571,4.003169856251291,5.075096468695035,0.1892497457869536,3.3580961078623903,3.4521517413874045,3.4859593630700885,4.942305818620743,5.228716095593212,5.121666562666981,3.8478296507537504,6.33551690564907,5.410433511888217,4.773744578562669,6.241132002395252,5.363617423679783,5.886058857984136,3.9841931792175,1.394434142987691,3.829418082228619,5.41124645537492,0.5549238289800386,2.8465561358719245,5.978891360206766,6.723529188715476,4.09874801471658,4.919862075361516,4.124161207109469,3.647880905288904,4.389313962271083,4.608992269492378,6.884760212885894,5.755161376003035
TMEM45B,4.336895734852832,3.55344161610732,1.8035497463734809,3.0366035077565243,4.555250865756347,5.501386523027896,3.6341028248806624,4.642959920497871,4.951467189606735,5.518677855126408,0.8894120864493081,2.8576900249226687,0.7166070444287728,2.3158036606768317,5.615937993148265,1.5275504013741463,4.536050020254891,2.7611213366588725,0.9029617079503424,4.993234783149867,3.55354124077071,3.331898987572166,1.166244958299316,4.312621168354226,4.494353641634067,0.4461254305540755,2.530849144681,3.72916805182057,7.557615981977192,3.81972007753679,4.50656036160888,4.667378611219772,2.1896463323676416,5.66541729830621,1.1896176408453996,3.731108613870197,2.080811885173549,3.8090448004544415,4.4177001655362105,2.9422243017894965,5.311868067733244,2.5123724454358163,2.045622751258512,5.843238613209646,3.614066759318339,7.608148408508313,1.192977987173708,0.9179572575855344,4.8359730828421705,2.9418773274632,6.041362108384843,3.80656106647552,4.1309654143184416,3.0630512774797314,5.008910637314681,5.230730579035586,5.537905423054217,6.310895937307275,3.1328372650659344,4.4640179917481815,2.5841380912953347,0.6726610014271105,3.473199983054838,3.969266067854584,0.3448171866213662,1.4987706498216522,1.7353718586670477,4.350884501562499,0.5954473145741149,3.975029758976053,3.358765391396983,2.9109845731874566,4.678630823167962,1.1575811141930568,8.607398468482272,2.3465184160845785
